ib,cogs,gsubind,dltt,che,emp,at,ebitda,dlc,isin,gvkey,conm,seq,lct,invt,ebit,fyear,ivch,naics,lt,ggroup,datadate,gind,fincf,xint,oibdp,ceq,sale,dp,xsga,loc,ppent,rect,dvt,capx,sic,xrd,ivst,revt,gsector,oancf,act,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebitda_outlier,ebit_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,PC1,PC2,PC3,PC4,PC5,PC6,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,efficiency_score,relative_score,overall_score
534.523,512.873,50201030.0,2589.29,1.933,3.021,4153.164,1429.175,155.399,DE000KD88880,104357,KABEL DEUTSCHLAND HOLDING AG,-525.588,1763.21,33.858,858.442,2020.0,,515210.0,4678.726,5020.0,2021-03-31,502010.0,-774.186,73.101,1429.175,-525.588,2631.54,570.733,734.662,DEU,3231.179,177.121,88.2,417.469,4841.0,20.234,0.0,2631.54,50.0,1267.322,229.793,20.669590702413878,-101.7000007610524,32.62127879492617,54.30945377991594,20.312174620184383,54.30945377991594,80.51053755595584,41.597187966092,0.1303265067689044,0.1111240294689798,0.0010962959602089,0.0010962959602089,-36.92165780113668,-4.926463313469866,-5.222130261725915,-12.655122696816209,112.65449666808244,11.743231966730962,1.919118372487624,66.08669920089841,0.6336229438567801,871.082423038729,14.857300941164514,24.567046292285127,122.7866192419648,,15.147764191623844,4.3112672651501365,15.864056788040465,0.7314611210495977,849.8529999999998,32.29489196440107,32.94103629543242,147.63047474377998,,0.7689033797700207,16.50069314136155,83.49930685863845,3.383981481917986,-1.4404597396735608,-5.059710873664358,35.373472404521245,-2.201622519426427,1.0855360562517546,-0.5214025199937786,-1.3064711510114162,1.6733753246814624,3.706332917775791,1.418678577261145,30.51461488156981,3.647120511028113,0.5146961303863442,0.3530826581344067,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8,True,2.5656201765065845,-1.5329175086807159,1.6092995914771957,0.3308538265019579,-0.2069047116193295,-0.7144972233246977,0,Lower-Mid,6.194898621555332,11.114349676721941,54.20163112366697,20.897622778828705,74.85085109124451,46.289227268595376,18.018219325536066
169.666,689.849,45102030.0,1070.865,31.173,4.182,1643.586,433.317,14.368,DE000A3E00M1,355804,IONOS GROUP SE,158.616,360.112,0.054,321.934,2024.0,,518210.0,1484.826,4510.0,2024-12-31,451020.0,-279.366,24.012,433.317,158.616,1560.301,111.383,425.527,DEU,309.976,202.642,88.2,76.872,7370.0,84.1,0.993,1560.301,45.0,386.803,269.639,19.58729266372432,106.96651031421796,20.632813796825104,27.771372318546234,10.873927530649537,27.771372318546234,55.78744101298403,26.18454453545846,0.748764273337184,0.7486143199893367,0.0865647354156484,0.08932221086773,-5.5046100417015,6.751305038583749,6.841888586271246,9.65060544443674,90.34063322515524,13.407213060136598,2.4325378418109604,66.02836724089886,0.9493272636783228,373.0992348158776,7.699790764007461,47.4038855323428,19.866423209367937,,12774.981481481482,14.225906037165077,4.926741699197783,0.6901591804853524,309.931,19.863539150458788,19.87368246885365,120.14978225350536,10.36204418217582,5.389985650204672,51.98448716890833,48.01551283109167,9.592171009472272,2.964482714336269,-4.170485792850586,33.133588491260646,-5.908273051077739,-0.3682413121916899,-29.924378341048133,-0.552064089903569,2.1330384601756167,2.0671587018981805,163.58876286179515,23.534089484821603,5.675463328849005,0.1480894635494203,-0.6071737893549983,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7,True,2.060348831857366,-1.4223976088764059,1.2686067760735162,-0.13624048211719095,-2.8151006429783436,0.2596950655742204,0,Lower-Mid,11.253006864913646,15.533402852461853,75.24955794486816,33.45042594130321,85.54650085866291,59.15475437175465,23.784901039387584
123.081,34.665,45103010.0,329.143,55.265,12.3985,1070.341,252.54,115.49,DE000A2YN900,333885,TEAMVIEWER SE,100.485,547.954,0.237,206.371,2024.0,7.45,511210.0,969.856,4510.0,2024-12-31,451030.0,-254.393,14.724,252.54,100.485,671.422,46.169,284.278,DEU,41.457,36.257,88.2,3.201,7372.0,79.95,0.0,671.422,45.0,249.178,134.323,19.280864696391152,122.48693834900732,30.73640720738969,37.61270854991346,18.331392179583037,37.61270854991346,94.83707712883998,48.034811511354015,0.2451355405745738,0.2447030225164886,0.1008570062450497,0.1008570062450497,-38.64478703515982,3.275543613474648,4.424869383490073,9.388129577396365,90.61187042260364,14.015960336864984,1.541807238457274,41.54124713525877,0.6272972818942749,54.15348630882769,18.518410238023005,19.710115247936468,6.174507239858093,,146.26582278481013,8.550732897272924,0.4767493469085017,0.0693322359158743,245.977,36.63523089800454,1.28462384319643,120.74274001676592,10.651749017266258,11.907563350620029,71.66012625831769,28.33987374168231,7.13799029502673,-3.70587288006744,748.6310746064339,8.585693600791068,-4.075516931375489,2.123393221414488,1.4774174578854269,-0.0806011246883801,-5.029500080864851,15.042714857597067,4.960984557842012,23.280244333347973,5.376025306526689,0.1494409673005528,0.2325696354778396,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,9,True,3.1163768656018678,-1.6325248804759835,1.2250801825593993,-0.8473846291249274,-2.1775724160953804,-0.4593117629881946,0,Lower-Mid,9.959801658828704,12.318778827260079,57.86063151143285,47.50596249497516,75.08920262674857,56.063077314697495,22.4616530724933
342.446,1771.527,35202010.0,1198.796,308.001,11.667,5237.176,811.538,25.363,DE0007251803,214700,STADA ARZNEIMITTEL AG,1087.889,2607.51,1098.103,597.696,2023.0,,325412.0,4078.689,3520.0,2023-12-31,352020.0,-275.677,205.643,811.538,1087.889,3734.843,213.842,1058.977,DEU,448.143,782.005,88.2,97.426,2834.0,114.627,116.314,3734.843,35.0,543.299,2245.783,11.412562801021007,31.478027629657078,16.00324297433654,21.728838400971608,9.168953018908695,21.728838400971608,52.5675644197092,26.13809947587884,0.8612749327902864,0.4401440454686654,0.1181207358744549,0.1627280432289808,-6.906909372532072,1.1019469817233194,1.1252609411438117,20.77243537356773,77.87954806177984,2.906473840587815,1.12891571312742,23.37441017830984,0.7131406315159161,320.1202537070369,4.775983529517075,76.42404915012492,11.998978270304802,,1.6132612332358622,20.812857921902943,2.608570159441776,0.4555980583795512,445.873,11.938199276381898,17.932298789432707,90.89888505193274,4.814072023892145,3.069124994009119,25.755885599481378,74.24411440051863,-1.6423650330361197,-9.002933631538369,-11.499658651293332,-32.92691915993365,31.96169526879682,0.3161186484672494,0.0514032999055952,0.0283963793289351,0.5169261219865164,1.9875906892154205,0.6409153663650177,10.373892341979722,1.811648128343276,0.2318770490790825,0.165620721648048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,True,1.1889388103334726,-0.8841346107187531,0.6624070902028323,-0.3857036024328242,-0.6428602253249115,-0.2465958560025585,0,Lower-Mid,37.994131756402346,43.215534568363736,72.34925722588167,71.34272270239872,88.89242282235831,51.15104014772138,44.30889530982731
297.6,1736.329,50102010.0,424.0,181.6,3.196,3342.0,524.471,273.1,DE000A0Z2ZZ5,205934,FREENET AG,1489.2,1149.5,46.7,379.455,2024.0,,517312.0,1857.8,5010.0,2024-12-31,501020.0,-306.6,29.026,524.471,1489.2,2502.3,145.016,115.0,DEU,330.81,426.55,88.2,43.7,4812.0,23.308,0.0,2502.3,50.0,370.7,818.1,11.354129263913824,19.983883964544724,15.16424889102026,20.95955720736922,11.893058386284618,20.95955720736922,30.61067817607801,19.833524984319464,0.7117007394519357,0.6710743801652892,0.1579817311874728,0.1579817311874728,-9.916217833632556,0.284716626376578,0.4681036798280956,44.56014362657092,55.58946738479952,13.07293461034934,0.9828951457754576,20.858767205266307,0.7487432675044884,782.9474342928661,5.866369710467707,62.21905846621108,13.220237381608918,,37.180492505353314,18.197187312986237,1.7463933181473046,0.3013460583659734,327.0,13.067977460736122,11.788508227677369,97.69274354007722,2.244157937147462,0.9314630539903288,29.63709677419355,70.36290322580645,-5.6376800663700095,-2.134762364930165,-13.387533875338754,-4.497663551401865,-21.402877697841728,0.2341635920855141,-0.0324510887955778,0.0942780207374616,0.4941639748726735,2.497609395369671,0.4815695622178052,11.092160383004188,1.64079002328772,0.0966901846198581,0.7530993208542217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1.5743233289196938,-0.2958480217610916,0.4393562128116701,0.10506833078508186,0.31328086902188257,0.27548302651368123,0,Lower-Mid,37.56616110553087,43.220212364215975,73.30061459396715,70.57240205217339,82.51544988649226,53.66858835954388,43.10506460324672
113.787,455.543,35202010.0,889.677,121.896,3.61,2080.019,294.305,89.935,DE000A2GS5D8,326577,DERMAPHARM HOLDING,604.422,326.915,343.381,222.074,2024.0,,325412.0,1471.724,3520.0,2024-12-31,352020.0,-209.169,58.408,294.305,604.422,1194.707,72.231,287.427,DEU,315.028,113.432,48.456,38.237,2834.0,23.098,0.587,1194.707,35.0,201.378,593.498,10.676537089324666,18.82575419160785,18.58815592442331,24.634073459015475,9.524259923144337,24.634073459015475,61.8698978075796,14.863405972428868,1.8154504993652785,0.7650826667482374,0.3728675649633696,0.3746631387363687,12.816373311974557,1.4719467524345573,1.6207417996035882,29.058484561919872,70.75531521587062,3.802116148472812,2.914377941251423,47.0963005626391,0.5743731187070888,330.9437673130194,10.532363001622118,34.65509116461191,26.368641014072907,4.481557338614991,1.326640087832466,11.313742807157052,3.200533687339239,0.5293710456729106,163.141,13.65531465037034,18.987674919802565,90.68058394949428,3.4413356893031684,1.93336106677202,42.58482954994859,57.41517045005141,3.8589362758265855,-3.7328184320348345,3.2313411495567657,-8.286438686537634,-7.953588021472746,0.6342065967192626,-0.4287600068167555,0.35205452462828,0.4545569899003441,4.946341128536405,1.8607090101973809,9.68154617818395,5.595114278957773,0.1808364888711394,0.3398187220747304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11,True,1.1607975692509156,0.0012935416832469972,0.7910315598938064,-0.30058028728336816,-0.5627434440640593,-0.20311432674278604,0,Lower-Mid,42.00515637739254,44.82833093221904,83.12347959723779,88.02185422412788,78.57028168540272,52.3478252243912,46.35545641262402
3592.0,26614.0,25102010.0,7160.0,9151.0,39.463,53527.0,8647.0,4175.0,DE000PAG9113,354519,DR ING  H C F PORSCHE AG,23043.0,14343.0,6130.0,5712.0,2024.0,343.0,336110.0,30471.0,2510.0,2024-12-31,251020.0,-1679.0,316.0,8647.0,23043.0,40083.0,2935.0,4958.0,DEU,14330.0,4573.0,2100.0,2174.0,3711.0,2033.0,2767.0,40083.0,25.0,6353.0,20288.0,10.6712500233527,15.588248057978562,14.250430357009206,21.572736571613905,8.961405084449767,21.572736571613905,33.60277424344485,18.912028606429825,1.414487903506937,0.9871017220944016,0.6380115735899045,0.830927978804992,11.10654436078988,0.3107234301089268,0.4919064357939504,43.04930222130887,56.92641097016459,18.075949367088608,0.2525731467561004,21.17622881910064,0.748837035514787,1015.7109190887668,8.765143232013996,41.64221739889729,35.75081705461168,6.742304457527334,4.341598694942904,25.639396939862124,5.423745727615199,0.7407155025553662,4179.0,10.425866327370706,34.22005351802298,111.2219887955182,2.322918022826889,5.07197565052516,58.46325167037863,41.536748329621375,-1.1028867505551432,6.105417566951443,0.5503605371111275,-16.536848412222895,7.837301587301582,0.1139993337138119,0.0227372212801663,-1.1226496373351766,1.497088814096868,2.031902419035604,0.0648262587164816,11.868776505315076,2.0989337188704567,0.0146894559869699,0.6251670892980747,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,True,1.2669282775170387,0.11454938987642485,0.2602242232143065,0.39234087078214425,0.15691159213649059,0.12240192629811095,0,Lower-Mid,42.95490128242344,48.739383740733835,96.89306896726173,73.55891248493676,72.6312040399755,54.36039296874178,45.18040911560615
152.108,455.587,25504040.0,467.188,101.683,20.221,2368.947,462.931,406.664,DE0005772206,204820,FIELMANN GROUP AG,899.131,846.714,259.32,251.093,2024.0,,456130.0,1455.804,2550.0,2024-12-31,255040.0,-44.269,41.865,462.931,899.131,2264.116,211.838,1035.488,DEU,1001.027,151.336,96.6,79.716,3851.0,84.1,7.394,2264.116,25.0,410.093,545.615,10.599350681969668,16.917223407934994,11.090111990728388,20.446434723309228,6.71820701766164,20.446434723309228,79.87793028272404,18.37733355094967,0.6443911403378236,0.3381247977475275,0.1200913177294812,0.1288239003961196,-12.710246366845691,0.5195994799422998,0.9718850757008712,37.954880375120254,61.45363319652149,5.997683028782992,1.6680001987337203,36.887781786591255,0.9557478491498544,111.96854754957717,14.96085531532484,24.397000860379947,44.21270818279629,,1.7568525374055222,10.680652627517627,3.520844338364289,0.3763064228325418,330.377,14.591876034620135,19.43851760454336,163.32315118302782,2.634707289594064,3.714473993381964,63.50750782338864,36.49249217661136,14.983444044934702,19.249541666792517,23.389065169636304,66.18895752429626,-5.087570991439372,-1.0244609249876622,0.1010008597283486,0.1100562080027186,0.2189692028739411,3.809868907110948,0.3591593367234257,17.31119353873261,4.742164496181577,0.7953593973621308,0.3828216170146338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0.9562150045657971,-0.7285650401405496,0.31219073177666806,-0.5512246528720276,0.07005994882927744,0.5923123175060909,0,Lower-Mid,43.83060751965371,52.07778071787891,66.46241898833668,84.98964238086283,78.0620561562655,50.72567171423384,48.156071812963376
318.867,1989.932,50202010.0,96.723,1748.388,4.434,4067.28,496.411,24.575,DE0005470306,234919,CTS EVENTIM AG & CO KGAA,1026.957,2497.395,15.555,418.33,2024.0,,561599.0,2884.745,5020.0,2024-12-31,502020.0,-193.853,12.323,496.411,1026.957,2808.579,78.081,309.873,DEU,217.881,353.584,159.346,142.276,7990.0,15.39,229.785,2808.579,50.0,506.419,2406.091,10.285252060344996,31.04969341462203,14.894720782288836,17.67480993057343,11.353321377109207,17.67480993057343,29.148085206077525,37.22857041150505,0.963440304797599,0.9572118147109288,0.7000846882451515,0.7920945625341606,-2.244841761570388,0.0941840797618595,0.118114000878323,25.249232902578623,70.92565547491198,33.94709080581027,-3.277707383599477,2.982287917232155,0.6905300348144214,633.4188092016238,7.9431733336350065,45.951408167617856,7.757695261553973,,127.92876888460304,51.680041698629054,5.06576457347292,1.822159039971312,364.143,12.965382138084774,28.094522519889654,121.05729926134867,3.960516360470789,0.5479639347869509,49.97255909203523,50.02744090796477,19.08064778728644,27.287902785901608,25.43140028288544,-25.79035857304437,2.04555887078266,-1.5039697320762582,-0.0345877774323092,0.3551110241865341,0.3248755201716945,21.20389538993195,0.2043468968732351,12.451048366475876,8.660978644354024,0.0553400530688317,-0.0379195654339278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11,True,1.2437542953234062,-0.48331190492159337,0.3327585492549261,-0.0893860642275378,-0.39489993194583395,-0.42583582746938076,0,Lower-Mid,43.28862521674709,46.63806261368067,83.45081490402865,77.70469678431215,85.96113537518579,51.9025743984312,47.30770259414406
902.5,5286.4,55101010.0,2631.7,751.9,10.899,14577.8,2114.5,485.4,,210359,EWE-ENERGIEVERSORGUNG WESER,3931.6,3532.2,538.7,1484.9,2024.0,,221122.0,9869.5,5510.0,2024-12-31,551010.0,-4.0,136.5,2114.5,3931.6,8857.5,629.6,1113.1,DEU,7364.7,2066.8,176.166,1049.5,4931.0,0.3,295.9,8857.5,55.0,931.2,4318.1,10.186036301773932,22.955031030623665,16.764324019192774,23.872424499012137,10.189105278012985,23.872424499012137,40.317245272368055,22.6242896104094,1.2224958949096882,1.069984712077459,0.2128701659022705,0.2966423192344714,5.391074098972414,0.669371248346729,0.7928324346322108,26.969775960707377,67.70225960021403,10.87838827838828,1.1185623078742015,21.382513136412904,0.607601970118948,812.6892375447289,4.28561060576737,85.16872706745696,83.14648602878916,11.270517877592562,9.813254130313716,19.335565037248426,11.848715777589614,1.6669313850063532,-118.29999999999995,-1.3355913068021446,112.70403780068727,62.711293689810766,3.7078543086784,0.0033869602032176,19.5197783933518,80.4802216066482,-13.854308500291769,-7.67174823137482,0.4979253112032955,-83.30981941309255,7.596883329915927,0.646014588903901,-0.0351814325492376,0.660044803088862,-0.3423537794855312,5.201134723670325,0.2139739940165576,6.3877951405561895,1.870457939381924,0.169699721653549,0.2579857031355256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1.197628158793837,-0.227804293998081,0.526241735993969,0.14920526269238252,-0.39913057873077995,-0.47976314822713206,0,Lower-Mid,44.034397053446746,47.37546106957283,92.4172654321076,84.32889423549331,75.45075660373993,52.790044913698125,46.83935394940359
